Booking ID,Booking Date,Trip Start Date,Planned ETA,Actual ETA,Trip End Date,Origin Location,Origin Lat,Origin Lon,Stopover Location,Stopover Lat,Stopover Lon,Destination Location,Destination Lat,Destination Lon,Distance (KM),Shipment Type,Material Category,Material Shipped,Material Weight (KG),Vehicle Type,Vehicle Registration,GPS Notes,Enroute Issues,Supplier Name,Customer Name,Supplier Specialization,Driver Name,Driver Mobile No,Trip Status,Load Type,Delivery Window Start,Delivery Window End,Driver Hours Logged,Notes,Trip Type,Road Distance (KM),Route,Trip Duration (Hours),Arrival Status,Delay Hours,Route Category,Avg Speed (KM/H),Consecutive_Driving_Days,Fatigue Risk,KM_Since_Last_Service,Needs_Service_Soon,Month,Year
3cc48acb-9867-437d-b23c-3f2bc76331c5,2020-04-26,2020-04-26 18:00:00.000000,2020-04-29 11:52:13.490610,2020-04-29 13:05:32.612039,2020-04-29 16:45:53.067746,"Jacksonville, FL",30.3322,-81.6557,,,,"Denver, CO",39.7392,-104.9903,2827.16,Express,Perishables,Fresh Produce,5141.0,Tanker,QEJ-1822,Signal lost,,CoolFreight,Wright-Davis,Perishables,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2020-04-29 08:00:00,2020-04-29 18:00:00,70.76,,Regular,2814.07,DJMUTC -> 9XJ64F,67.09239223305555,Delay,1.2219781747222223,Medium (1500-3500km),42.14,12,High,11397.25,False,April,2020
6895b8d7-c51b-4581-8eeb-79ff0499939f,2020-04-26,2020-04-30 00:29:25.094202,2020-05-01 08:32:22.212771,2020-05-01 09:35:53.825533,2020-05-01 13:10:33.032219,"Denver, CO",39.7392,-104.9903,,,,Leon,21.122997,-101.686852,2541.78,Special Handling,Perishables,Frozen Fish,8172.0,Tanker,QEJ-1822,Consistent,,CoolFreight,Dougherty-Lin,Perishables,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2020-05-01 08:00:00,2020-05-01 18:00:00,36.69,,Continuation,2534.48,9XJ64F -> 9EZ8NJ,33.10798092527778,On Time,1.0587813227777778,Medium (1500-3500km),76.77,12,High,13939.029999999999,False,April,2020
4981d7c9-5a0c-4f08-939d-adb9bd9586ae,2020-05-14,2020-05-14 06:00:00.000000,2020-05-16 01:14:46.973938,2020-05-15 21:31:09.331425,2020-05-15 23:31:08.546949,"Denver, CO",39.7392,-104.9903,,,,"San Antonio, TX",29.4241,-98.4936,1502.42,Regular,Fuel,Gasoline,9087.0,Container Truck,YEZ-9973,Consistent,,FuelLogix,Hopkins-Watson,Fuel,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2020-05-16 08:00:00,2020-05-16 18:00:00,41.52,,Regular,1493.29,9XJ64F -> 9V1ZQS,39.51925872916667,On Time,-3.727122920277778,Medium (1500-3500km),38.02,3,Low,23017.14,False,May,2020
735b838f-b458-4894-85bf-dda67c488047,2020-05-26,2020-05-27 06:00:00.000000,2020-05-30 02:57:47.353391,2020-05-30 03:59:07.283963,2020-05-30 07:19:02.376466,"Chicago, IL",41.8781,-87.6298,,,,"Vancouver, BC",49.282729,-123.120738,3567.42,Regular,Hazardous,Acid,6133.0,Box Truck,ZHK-1913,Consistent,,HydroTrans,Padilla-Bennett,Hazardous,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2020-05-30 08:00:00,2020-05-30 18:00:00,73.32,,Regular,3514.56,DP3WJZ -> C2B2Q7,69.98535665638889,On Time,1.0222029366666667,Long (>3500km),50.97,5,Medium,4755.16,False,May,2020
cbeaac7c-f675-4c88-a0ec-c4be21036727,2020-05-26,2020-05-30 17:13:58.811942,2020-06-01 05:08:08.935846,2020-06-01 04:17:22.436259,2020-06-01 06:22:48.698776,"Vancouver, BC",49.282729,-123.120738,,,,"Chicago, IL",41.8781,-87.6298,3648.57,Express,Agriculture,Fertilizer,3750.0,Box Truck,ZHK-1913,Consistent,,GreenEarth Supply,Hernandez-Moran,Agriculture,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2020-06-01 08:00:00,2020-06-01 18:00:00,37.15,,Continuation,3514.56,C2B2Q7 -> DP3WJZ,35.056562310277776,On Time,-0.8462498852777777,Long (>3500km),104.08,5,High,8403.73,False,May,2020
50733078-c7a2-4cd6-9719-816d65f7a945,2020-06-18,2020-06-19 01:00:00.000000,2020-06-24 20:20:40.977381,2020-06-24 21:33:55.377571,2020-06-24 23:17:53.729967,"Los Angeles, CA",34.0522,-118.2437,,,,"Montreal, QC",45.501689,-73.567256,4686.66,Special Handling,Mixed,Boxes,8227.0,Reefer Truck,ZHY-3149,Consistent,,TransEdge,Nguyen-Johnson,Mixed,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2020-06-24 08:00:00,2020-06-24 18:00:00,142.3,,Regular,4594.12,9Q5CTR -> F25DVG,140.56538265861113,On Time,1.2206667194444445,Long (>3500km),33.34,7,High,19269.21,False,June,2020
b3be8e2f-2f6d-4053-bca1-b08d04e3074c,2020-07-09,2020-07-09 10:00:00.000000,2020-07-11 21:12:23.155090,2020-07-11 16:19:12.790609,2020-07-11 18:45:48.241099,Tijuana,32.514947,-117.038247,,,,Monterrey,25.686614,-100.316116,2408.86,Express,Fuel,Diesel,9999.0,Box Truck,DLE-8050,Consistent,,FuelLogix,"Campbell, Brewer and Baker",Fuel,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2020-07-11 08:00:00,2020-07-11 18:00:00,56.76,,Regular,2379.29,9MUBBX -> 9U8DJK,54.32021961361111,On Time,-4.886212355833334,Medium (1500-3500km),44.35,4,Medium,24813.24,False,July,2020
21a2cfa9-e49b-46f3-9cb4-01731c930ccb,2020-11-07,2020-11-07 15:00:00.000000,2020-11-09 10:43:13.897099,2020-11-09 08:43:41.931513,2020-11-09 10:59:59.856617,"Jacksonville, FL",30.3322,-81.6557,,,,"Chicago, IL",41.8781,-87.6298,1676.36,Priority,Agriculture,Corn,3382.0,Flatbed,LFN-5075,Consistent,,AgroSource Inc,Jensen-Gomez,Agriculture,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2020-11-09 08:00:00,2020-11-09 18:00:00,44.0,,Regular,1656.42,DJMUTC -> DP3WJZ,41.72831430916666,On Time,-1.9922126627777779,Medium (1500-3500km),40.17,3,Low,9053.12,False,November,2020
13599d0d-2305-4694-9a7a-fdea90d60083,2020-11-12,2020-11-12 07:00:00.000000,2020-11-16 00:43:14.842054,2020-11-15 17:36:15.256172,2020-11-15 19:59:58.486665,"San Jose, CA",37.3382,-121.8863,,,,Leon,21.122997,-101.686852,3325.41,Express,Agriculture,Corn,9500.0,Flatbed,MVT-4529,Consistent,,AgroSource Inc,Turner-George,Agriculture,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2020-11-16 08:00:00,2020-11-16 18:00:00,85.0,,Regular,3282.89,9Q9K6M -> 9EZ8NJ,82.60423782555556,On Time,-7.116551633888888,Medium (1500-3500km),40.26,5,Medium,2862.8399999999965,False,November,2020
d78c74c9-261b-4868-8249-32bcd8a2a780,2020-11-12,2020-11-12 10:00:00.000000,2020-11-12 21:06:06.689416,2020-11-13 00:59:58.937324,2020-11-13 05:59:54.015049,"Houston, TX",29.7604,-95.3698,,,,"Fort Worth, TX",32.7555,-97.3308,434.39,Special Handling,Hazardous,Industrial Solvent,6626.0,Box Truck,XRW-6541,Consistent,Driver Issue,HydroTrans,Hughes-Nicholson,Hazardous,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2020-11-12 08:00:00,2020-11-12 18:00:00,20.0,,Regular,421.08,9VK1MC -> 9VFF34,14.999704812222221,Delay,3.897846641111111,Short (<1500km),28.96,5,Medium,18422.690000000002,False,November,2020
d5becc68-aab9-4873-a87b-83cf01aaae44,2020-11-12,2020-11-13 15:34:28.669032,2020-11-14 02:50:31.232069,2020-11-14 04:09:26.516116,2020-11-14 05:17:51.411317,"Fort Worth, TX",32.7555,-97.3308,,,,Monterrey,25.686614,-100.316116,904.15,Priority,Agriculture,Soybeans,8955.0,Box Truck,XRW-6541,Consistent,Driver Issue,AgroSource Inc,Green Group,Agriculture,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2020-11-14 08:00:00,2020-11-14 18:00:00,13.72,,Continuation,902.06,9VFF34 -> 9U8DJK,12.58273530111111,Delay,1.3153566797222223,Short (<1500km),71.86,5,High,19326.84,False,November,2020
ae513292-6e7b-40f1-833d-fe6016841149,2020-11-22,2020-11-23 06:00:00.000000,2020-11-29 02:26:10.225311,2020-11-29 07:37:07.120036,2020-11-29 10:54:32.127430,Mexico City,19.432608,-99.133209,"Jacksonville, FL",30.3322,-81.6557,"Denver, CO",39.7392,-104.9903,5861.69,Express,Hazardous,Acid,5426.0,Reefer Truck,HSB-1845,Consistent,,HydroTrans,"Lee, Robbins and Lopez",Hazardous,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2020-11-29 08:00:00,2020-11-29 18:00:00,148.91,,Regular,5692.47,9G3W81 -> 9XJ64F,145.61864445444445,Delay,5.182470756944444,Long (>3500km),40.25,7,High,15348.989999999998,False,November,2020
9f437381-feba-409d-a2b2-ebea7b4a7c0e,2020-11-22,2020-11-29 17:30:08.939734,2020-11-30 13:50:38.872513,2020-11-30 12:04:32.026810,2020-11-30 14:02:52.355421,"Denver, CO",39.7392,-104.9903,,,,"Calgary, AB",51.044733,-114.071883,1786.2,Priority,Metals,Steel Beams,9366.0,Reefer Truck,HSB-1845,Consistent,,SteelWorx Ltd,"Brown, Adams and Moore",Metals,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2020-11-30 08:00:00,2020-11-30 18:00:00,20.55,,Continuation,1751.69,9XJ64F -> C3NFKH,18.57307974333333,On Time,-1.7685682508333334,Medium (1500-3500km),96.17,7,High,17135.190000000002,False,November,2020
07f88488-cae3-4809-91e7-19ee03c606e6,2021-03-07,2021-03-07 02:00:00.000000,2021-03-08 14:28:43.633783,2021-03-08 10:49:53.486142,2021-03-08 12:40:17.114635,Leon,21.122997,-101.686852,,,,"Houston, TX",29.7604,-95.3698,1469.53,Priority,Agriculture,Wheat,2768.0,Container Truck,GFL-8820,Consistent,,AgroSource Inc,Best Group,Agriculture,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2021-03-08 08:00:00,2021-03-08 18:00:00,34.67,,Regular,1407.88,9EZ8NJ -> 9VK1MC,32.83152392833333,On Time,-3.647263233611111,Short (<1500km),44.76,5,Medium,22019.88,False,March,2021
b87b5c0b-5acd-4a07-bb3b-4ccbf79da8c2,2021-04-05,2021-04-06 01:00:00.000000,2021-04-07 15:12:16.317954,2021-04-07 14:36:13.226142,2021-04-07 15:55:50.092261,"Denver, CO",39.7392,-104.9903,,,,"Chicago, IL",41.8781,-87.6298,1653.03,Express,Construction,Bricks,2329.0,Flatbed,OZM-5134,Consistent,,BuildBase,Watson-Thomas,Construction,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2021-04-07 08:00:00,2021-04-07 18:00:00,38.93,,Regular,1616.93,9XJ64F -> DP3WJZ,37.603673928333336,On Time,-0.6008588366666667,Medium (1500-3500km),43.96,2,Low,29115.34,False,April,2021
e10f0c9b-1aec-443e-9113-ff5f2dbbe6bc,2021-06-04,2021-06-05 03:00:00.000000,2021-06-07 21:23:39.838582,2021-06-07 20:34:21.324421,2021-06-07 22:19:48.574900,"Indianapolis, IN",39.7684,-86.1581,,,,Monterrey,25.686614,-100.316116,2431.46,Special Handling,Fuel,Gasoline,3259.0,Box Truck,KXW-6475,Consistent,,FuelLogix,"Robles, Nguyen and Banks",Fuel,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2021-06-07 08:00:00,2021-06-07 18:00:00,67.33,,Regular,2342.79,DP4DPR -> 9U8DJK,65.57259011694444,On Time,-0.8218094891666666,Medium (1500-3500km),37.08,11,High,16408.19,False,June,2021
665edd69-5cd9-4997-8200-be8d7538c49d,2021-06-08,2021-06-13 07:15:08.365672,2021-06-15 06:37:17.721679,2021-06-15 07:41:44.043599,2021-06-15 12:16:05.433836,Monterrey,25.686614,-100.316116,,,,"New York, NY",40.7128,-74.006,3492.58,Regular,Medical,Masks,2356.0,Tanker,AFG-1850,Consistent,,MediCargo,Walker Inc,Medical,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2021-06-15 08:00:00,2021-06-15 18:00:00,53.02,,Continuation,3405.14,9U8DJK -> DR5REG,48.44324386861111,On Time,1.073978311111111,Medium (1500-3500km),72.1,11,High,20574.27,False,June,2021
0b2566f3-5954-4307-a56e-055261d6889c,2021-07-19,2021-07-19 02:00:00.000000,2021-07-21 15:27:11.773661,2021-07-21 10:19:03.984259,2021-07-21 16:16:32.006126,"Calgary, AB",51.044733,-114.071883,,,,"Los Angeles, CA",34.0522,-118.2437,2593.59,Express,Hazardous,Pesticide,7471.0,Flatbed,IQV-4238,Consistent,,SafeChem,Cooper Group,Hazardous,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2021-07-21 08:00:00,2021-07-21 18:00:00,62.28,,Regular,2527.23,C3NFKH -> 9Q5CTR,56.31777340527778,On Time,-5.13549705611111,Medium (1500-3500km),46.05,3,Low,2364.3499999999985,False,July,2021
393e260a-da41-4dce-a2d5-cad2740f2232,2022-01-03,2022-01-03 21:00:00.000000,2022-01-06 21:53:19.996573,2022-01-06 22:07:14.011528,2022-01-07 00:09:54.619958,"Columbus, OH",39.9612,-82.9988,,,,Guadalajara,20.659698,-103.349609,3501.31,Express,Agriculture,Wheat,4386.0,Reefer Truck,QNQ-9985,Consistent,,AgroSource Inc,"Whitney, Mayo and Clark",Agriculture,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2022-01-06 08:00:00,2022-01-06 18:00:00,75.17,,Regular,3359.16,DPHGR6 -> 9EWT80,73.12055875777777,On Time,0.23167082083333332,Long (>3500km),47.88,4,Medium,20464.910000000003,False,January,2022
dc7e2358-f2aa-4415-a212-8eef3a3a56e1,2022-02-14,2022-02-15 06:00:00.000000,2022-02-17 01:47:42.171436,2022-02-17 04:22:29.454141,2022-02-17 06:30:49.775345,"San Jose, CA",37.3382,-121.8863,,,,"Seattle, WA",47.6062,-122.3321,1385.56,Regular,Agriculture,Corn,3795.0,Tanker,BQM-5433,Consistent,Border Issue,AgroSource Inc,Moore-Andrews,Agriculture,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2022-02-17 08:00:00,2022-02-17 18:00:00,48.51,,Regular,1349.32,9Q9K6M -> C23NB6,46.3748483725,Delay,2.579800751388889,Short (<1500km),29.88,3,Low,13648.39,False,February,2022
b844600e-1709-4570-a046-65682a58e3ff,2022-02-19,2022-02-20 00:00:00.000000,2022-02-23 15:39:10.708363,2022-02-23 22:48:48.350232,2022-02-24 00:08:31.827313,"San Diego, CA",32.7157,-117.1611,,,,"Columbus, OH",39.9612,-82.9988,3775.44,Regular,Fuel,Gasoline,7985.0,Flatbed,MMJ-8148,Consistent,,FuelLogix,Roman Inc,Fuel,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2022-02-23 08:00:00,2022-02-23 18:00:00,96.14,,Regular,3640.99,9MUDJG -> DPHGR6,94.81343062,Delay,7.160456074722222,Long (>3500km),39.82,6,Medium,7176.26,False,February,2022
ca1b79b0-5dfa-4529-b15d-2167edb5dbc3,2022-04-22,2022-04-22 16:00:00.000000,2022-04-25 11:02:09.131122,2022-04-25 10:53:35.889837,2022-04-25 12:42:14.168364,"Denver, CO",39.7392,-104.9903,,,,"Washington, DC",38.9072,-77.0369,2728.55,Regular,Construction,Bricks,8432.0,Container Truck,KSE-2710,Consistent,,BuildBase,Oconnell and Sons,Construction,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2022-04-25 08:00:00,2022-04-25 18:00:00,68.7,,Regular,2667.45,9XJ64F -> DQCJQF,66.8933027325,On Time,-0.1425670236111111,Medium (1500-3500km),40.79,5,Medium,22266.53,False,April,2022
efe8848b-8f0e-462f-9e12-e8fd3e01d3fd,2022-09-23,2022-09-23 22:00:00.000000,2022-09-25 12:37:05.121831,2022-09-25 14:58:55.754837,2022-09-25 17:52:04.259212,"New York, NY",40.7128,-74.006,,,,"Chicago, IL",41.8781,-87.6298,1318.77,Express,Mixed,Boxes,6936.0,Tanker,BQX-9058,Consistent,,TransEdge,Trujillo-Thomas,Mixed,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2022-09-25 08:00:00,2022-09-25 18:00:00,43.87,,Regular,1274.46,DR5REG -> DP3WJZ,40.98215412138889,Delay,2.3640647238888888,Short (<1500km),32.18,4,Medium,23362.56,False,September,2022
bd3e50db-2e98-4084-b613-86bdb476122c,2023-01-12,2023-01-16 01:23:32.171694,2023-01-16 22:20:15.007145,2023-01-16 22:11:41.018479,2023-01-17 00:49:37.952546,Guadalajara,20.659698,-103.349609,,,,"Dallas, TX",32.7767,-96.797,1759.39,Express,Agriculture,Compost,5117.0,Tanker,VID-3166,Consistent,,GreenEarth Supply,"Scott, Tucker and Diaz",Agriculture,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2023-01-16 08:00:00,2023-01-16 18:00:00,23.43,,Continuation,1684.98,9EWT80 -> 9VG4MQ,20.802457440277777,On Time,-0.14277462944444444,Medium (1500-3500km),84.58,3,Medium,28252.15,False,January,2023
8309498f-e65d-41cb-bcc2-e26cfc644159,2023-02-16,2023-02-16 17:00:00.000000,2023-02-19 03:33:10.701331,2023-02-19 04:35:18.433447,2023-02-19 08:13:19.557765,"Charlotte, NC",35.2271,-80.8431,,,,Cancun,21.161908,-86.851528,4494.46,Special Handling,Perishables,Frozen Fish,4572.0,Tanker,VID-3166,Consistent,,CoolFreight,Pittman PLC,Perishables,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2023-02-19 08:00:00,2023-02-19 18:00:00,63.22,,Regular,4451.94,DNQ82K -> D5F0RS,59.588453735277774,On Time,1.0354811433333333,Long (>3500km),75.43,3,Low,746.6100000000006,False,February,2023
6ee37777-720c-4bd7-8526-bc27049b00e0,2023-03-11,2023-03-11 02:00:00.000000,2023-03-16 13:42:35.978097,2023-03-16 22:16:42.629404,2023-03-16 23:52:37.539563,"Columbus, OH",39.9612,-82.9988,"San Jose, CA",37.3382,-121.8863,Monterrey,25.686614,-100.316116,7276.32,Regular,Mixed,Boxes,6453.0,Tanker,EKO-1167,Consistent,,TransEdge,Mendez Ltd,Mixed,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2023-03-16 08:00:00,2023-03-16 18:00:00,141.88,,Regular,6989.3,DPHGR6 -> 9U8DJK,140.27850816777777,Delay,8.568514251944444,Long (>3500km),51.87,8,High,31049.03,False,March,2023
cdf5bada-8f8e-4f38-920d-540dc399fcba,2023-03-11,2023-03-17 11:04:01.604605,2023-03-18 19:05:05.423955,2023-03-18 21:32:54.657600,2023-03-18 23:00:03.600631,Monterrey,25.686614,-100.316116,,,,"Washington, DC",38.9072,-77.0369,3092.56,Priority,Construction,Cement,4551.0,Tanker,EKO-1167,Signal lost,,BuildBase,Powell-Sanford,Construction,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2023-03-18 08:00:00,2023-03-18 18:00:00,35.93,,Continuation,3049.14,9U8DJK -> DQCJQF,34.48140360972222,Delay,2.4636760125,Medium (1500-3500km),89.69,8,High,2141.5899999999965,False,March,2023
92a96c29-168d-4e90-948d-2c68611310a1,2023-03-21,2023-03-21 11:00:00.000000,2023-03-22 22:42:38.044691,2023-03-23 00:43:43.709059,2023-03-23 03:46:20.527581,"Chicago, IL",41.8781,-87.6298,,,,"Montreal, QC",45.501689,-73.567256,1382.14,Express,Medical,Masks,8298.0,Reefer Truck,BCB-1819,Consistent,,MediCargo,Wells-Smith,Medical,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2023-03-22 08:00:00,2023-03-22 18:00:00,40.77,,Regular,1372.1,DP3WJZ -> F25DVG,37.72880807194444,Delay,2.0182401022222223,Short (<1500km),36.63,5,Medium,3330.24,False,March,2023
800c6934-f653-4d16-b43c-06c6fee4fe74,2023-06-16,2023-06-16 01:00:00.000000,2023-06-17 20:15:10.687724,2023-06-17 16:53:42.096869,2023-06-17 18:05:57.073553,"Fort Worth, TX",32.7555,-97.3308,,,,Leon,21.122997,-101.686852,1627.19,Regular,Construction,Cement,5477.0,Reefer Truck,RJN-0265,Consistent,,BuildBase,Miller Inc,Construction,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2023-06-17 08:00:00,2023-06-17 18:00:00,41.1,,Regular,1582.27,9VFF34 -> 9EZ8NJ,39.895026908055556,On Time,-3.3579419041666667,Medium (1500-3500km),40.79,3,Low,29898.73,False,June,2023
b189cf08-5b5b-4c32-82ec-c6ba1f8c24aa,2023-07-09,2023-07-09 09:00:00.000000,2023-07-09 17:43:52.199443,2023-07-09 18:08:12.024835,2023-07-09 22:53:22.274200,"San Antonio, TX",29.4241,-98.4936,,,,"Houston, TX",29.7604,-95.3698,329.68,Express,Hazardous,Acid,3527.0,Container Truck,NGQ-9118,Consistent,,HydroTrans,Simmons-Shaffer,Hazardous,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2023-07-09 08:00:00,2023-07-09 18:00:00,13.89,,Regular,314.54,9V1ZQS -> 9VK1MC,9.136673565277777,Delay,0.4055070533333333,Short (<1500km),36.08,2,Low,8404.11,False,July,2023
d5c93663-1c38-4998-9cac-51d8c5affe88,2023-07-09,2023-07-10 09:44:58.539756,2023-07-10 13:56:48.687519,2023-07-10 14:15:50.582031,2023-07-10 18:36:50.103380,"Houston, TX",29.7604,-95.3698,,,,"San Antonio, TX",29.4241,-98.4936,322.79,Regular,Hazardous,Industrial Solvent,5822.0,Container Truck,NGQ-9118,Consistent,,HydroTrans,Decker Inc,Hazardous,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2023-07-10 08:00:00,2023-07-10 18:00:00,8.86,,Continuation,314.54,9VK1MC -> 9V1ZQS,4.5144561874999996,On Time,0.31719292000000004,Short (<1500km),71.5,2,Medium,8726.9,False,July,2023
7bdd4b12-07e9-4ea2-952b-780aac85848f,2023-07-25,2023-08-01 08:53:02.431899,2023-08-02 17:20:09.763551,2023-08-02 15:55:36.179403,2023-08-02 20:23:43.643331,"Los Angeles, CA",34.0522,-118.2437,,,,Monterrey,25.686614,-100.316116,2493.72,Priority,Hazardous,Industrial Solvent,5892.0,Container Truck,QON-2148,Consistent,,HydroTrans,"Perry, Webster and Ryan",Hazardous,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2023-08-02 08:00:00,2023-08-02 18:00:00,35.51,,Continuation,2485.46,9Q5CTR -> 9U8DJK,31.04270764,On Time,-1.40932893,Medium (1500-3500km),80.33,12,High,29641.67,False,July,2023
3dae95d1-a581-4368-b089-7485bed82b5f,2023-08-01,2023-08-01 17:00:00.000000,2023-08-03 21:53:13.606037,2023-08-03 21:42:06.000644,2023-08-03 23:26:31.534020,"Fort Worth, TX",32.7555,-97.3308,,,,"Toronto, ON",43.65107,-79.347015,2355.02,Express,Construction,Bricks,6435.0,Flatbed,AET-8393,Consistent,,BuildBase,Gonzalez-Taylor,Construction,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2023-08-03 08:00:00,2023-08-03 18:00:00,54.44,,Regular,2303.26,9VFF34 -> DPZ866,52.70166684555556,On Time,-0.18544594250000002,Medium (1500-3500km),44.69,12,High,15620.93,False,August,2023
0ca40db3-b845-4ac7-a35f-e875268ce857,2023-08-11,2023-08-12 03:00:00.000000,2023-08-15 13:21:57.078187,2023-08-15 15:54:55.073182,2023-08-15 17:05:00.659447,Mexico City,19.432608,-99.133209,,,,"San Diego, CA",32.7157,-117.1611,2911.65,Special Handling,Agriculture,Fertilizer,6310.0,Box Truck,MBJ-1338,Consistent,,GreenEarth Supply,"Paul, Oconnor and Rodriguez",Agriculture,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2023-08-15 08:00:00,2023-08-15 18:00:00,86.08,,Regular,2785.24,9G3W81 -> 9MUDJG,84.91529810611112,Delay,2.5494430541666664,Medium (1500-3500km),34.29,5,Medium,6660.790000000001,False,August,2023
32421adf-95da-4e4e-82b3-1ec078a77a57,2023-08-12,2023-08-12 07:00:00.000000,2023-08-14 09:46:43.304638,2023-08-14 09:02:57.209007,2023-08-14 11:40:57.538854,"Calgary, AB",51.044733,-114.071883,,,,"San Diego, CA",32.7157,-117.1611,2678.78,Express,Agriculture,Fertilizer,2188.0,Tanker,ANV-3158,Delayed ping,,GreenEarth Supply,Mcdonald-Murray,Agriculture,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2023-08-14 08:00:00,2023-08-14 18:00:00,52.68,,Regular,2625.98,C3NFKH -> 9MUDJG,50.04922472416666,On Time,-0.7294710086111111,Medium (1500-3500km),53.52,5,Medium,10488.0,False,August,2023
ba6d2685-2f4d-427b-a511-0b8530da9251,2023-08-21,2023-08-25 02:47:36.962802,2023-08-25 20:18:00.835670,2023-08-25 21:04:17.592408,2023-08-25 22:59:22.992072,"Austin, TX",30.2672,-97.7431,,,,"Denver, CO",39.7392,-104.9903,1510.42,Priority,Agriculture,Compost,3921.0,Container Truck,EBV-4641,Consistent,,GreenEarth Supply,Gay Ltd,Agriculture,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2023-08-25 08:00:00,2023-08-25 18:00:00,20.2,,Continuation,1473.31,9V6KPV -> 9XJ64F,18.277952668333334,Delay,0.7713213161111111,Medium (1500-3500km),82.64,5,High,23102.05,False,August,2023
02b85d00-3362-49a4-9206-88d051ac4f7b,2023-09-30,2023-09-30 09:00:00.000000,2023-10-01 01:35:54.181065,2023-10-01 02:43:24.564126,2023-10-01 06:03:55.030072,"Charlotte, NC",35.2271,-80.8431,,,,"Columbus, OH",39.9612,-82.9988,691.68,Special Handling,Perishables,Cheese,3182.0,Container Truck,BNI-2489,Consistent,,ArcticShip,Nguyen PLC,Perishables,Brittany Shepherd,913-618-6999x3867,Completed,Full Truckload,2023-10-01 08:00:00,2023-10-01 18:00:00,21.07,,Regular,681.21,DNQ82K -> DPHGR6,17.723490034999998,On Time,1.1251064058333333,Short (<1500km),39.03,3,Low,15518.51,False,September,2023
8f430094-1953-42ab-93be-b975a0aac30b,2023-10-06,2023-10-07 06:49:16.633200,2023-10-07 10:19:44.986179,2023-10-07 10:22:54.184008,2023-10-07 13:50:15.187763,"Indianapolis, IN",39.7684,-86.1581,,,,"Columbus, OH",39.9612,-82.9988,291.86,Express,Perishables,Frozen Fish,2034.0,Container Truck,YEZ-9973,Consistent,,CoolFreight,Davis-Green,Perishables,Brittany Shepherd,913-618-6999x3867,Completed,Less-than-Truckload,2023-10-07 08:00:00,2023-10-07 18:00:00,7.02,,Continuation,282.93,DP4DPR -> DPHGR6,3.56043078,On Time,0.0525549525,Short (<1500km),81.97,5,High,28851.73,False,October,2023
